id,domain,status,kimi_status,human_priority,doubao_n_dropped,codex,doubao,kimi,rule,sentence
1984-s0055,事业单位招聘,agree_empty,pending,False,0,[],[],,[],如笔试成绩再出现相同的，须进行加试，按加试成绩高低顺序排列），考核包括资格复审、政审和考察，同时考核对象需提供以下材料：1.《儋州市正德学校2023年公开招聘教师报名登记表》一式两份(贴照片并在报考人承诺书栏手写签名加按手印)。
1984-s0056,事业单位招聘,empty_mismatch,pending,True,0,学历/K | 教师资格证/K,[],,[],2.本人有效身份证、学历证、教师资格证。
1984-s0057,事业单位招聘,agree_empty,pending,False,0,[],[],,[],3.有关部门的思想品德鉴定意见（应届毕业生原则上毕业学校出具、往届毕业生由所在单位或户口所在地居委会（村委会）出具）（附件5）。
1984-s0058,事业单位招聘,agree_empty,pending,False,0,[],[],,[],4.考核对象提交个人档案到儋州市教育事业发展服务中心信息管理科审核。
1984-s0059,事业单位招聘,agree_empty,pending,False,0,[],[],,[],凡有关材料信息不真实或不符合要求的，取消报考人员聘用资格。
1984-s0060,事业单位招聘,agree_empty,pending,False,0,[],[],,[],5.事业编制人员录用体检按照《关于修订&lt;
1984-s0061,事业单位招聘,agree_empty,pending,False,0,[],[],,[],公务员录用体检通用标准（试行）&gt;
1984-s0062,事业单位招聘,agree_empty,pending,False,0,[],[],,[],及&lt;
1984-s0063,事业单位招聘,agree_empty,pending,False,0,[],[],,[],公务员录用体检操作手册（试行）&gt;
1984-s0064,事业单位招聘,agree_empty,pending,False,0,[],[],,[],有关内容的通知》（人社部发〔2016〕140号）、《关于进一步做好公务员考试录用体检工作的通知》（人社部发〔2012〕65号）等规定执行。
1984-s0065,事业单位招聘,agree_empty,pending,False,0,[],[],,[],（五）预录与递补经考核与体检合格后，依据岗位综合成绩从高分至低分依次确定拟聘用人员。
1984-s0066,事业单位招聘,empty_mismatch,pending,True,0,面试/S,[],,[],自愿放弃的，取消聘用资格，空缺的岗位名额，从报考同一岗位且达到面试合格分数线的考生中，按综合成绩从高分至低分的顺序依次递补。
1984-s0067,事业单位招聘,agree_empty,pending,False,0,[],[],,[],（六）公示与聘用将拟聘用人员名单在儋州人民政府网进行公示，接受社会监督，公示期限为7天。
1984-s0068,事业单位招聘,agree_empty,pending,False,0,[],[],,[],公示期间，如有群众反映问题，经查实不宜聘用的，一律不予聘用。
1984-s0069,事业单位招聘,agree_empty,pending,False,0,[],[],,[],公示期间不再进行递补，公示期满，无异议，或有问题反映，但所反映问题经查实不影响聘用的，将拟聘用人员报市人社局核准后按照有关程序办理聘用手续。
1984-s0070,事业单位招聘,agree_empty,pending,False,0,[],[],,[],六、聘用人员待遇及管理（一）聘用人员享受海南省儋州市事业单位工作人员工资福利待遇。
1984-s0071,事业单位招聘,agree_empty,pending,False,0,[],[],,[],（二）试用期满，经考核合格后，予以正式聘用，签订5年服务期聘用合同（含试用期）；
1984-s0072,事业单位招聘,agree_empty,pending,False,0,[],[],,[],经考核不合格的，予以解除聘用合同。
1984-s0073,事业单位招聘,agree_empty,pending,False,0,[],[],,[],被聘用的教师应在我市服务满5年以上（含5年）才能申请流动。
1984-s0074,事业单位招聘,agree_empty,pending,False,0,[],[],,[],七、招聘工作纪律（一）教师招聘工作是一项严肃认真、政策性强的工作。
1984-s0075,事业单位招聘,agree_empty,pending,False,0,[],[],,坚持原则，排除干/T,工作人员应坚持原则，排除干扰，确保招聘工作的公平、公正。
1984-s0076,事业单位招聘,agree_empty,pending,False,0,[],[],,[],（二）凡发现弄虚作假、伪造、仿造、涂改招聘有关材料者，取消其录用资格。
1984-s0077,事业单位招聘,agree_empty,pending,False,0,[],[],,[],（三）在招聘工作中玩忽职守，造成工作失误，从严查处，决不姑息；
1984-s0078,事业单位招聘,agree_empty,pending,False,0,[],[],,[],对徇私舞弊，构成犯罪的，由有关部门依法依规追究责任。
1984-s0079,事业单位招聘,agree_empty,pending,False,0,[],[],,[],（四）在招聘工作开展过程中，接受社会监督，欢迎群众举报不正之风现象。
1984-s0080,事业单位招聘,agree_empty,pending,False,0,[],[],,[],举报电话:0898-23328166(市教育局信访办)；
1984-s0081,事业单位招聘,agree_empty,pending,False,0,[],[],,[],咨询电话：0898-23334285（市教育局组织人事科）。
1984-s0082,事业单位招聘,agree_empty,pending,False,0,[],[],,[],八、其他（一）本次招聘不委托任何单位举办任何形式的培训班，也不组织编写、出版或指定任何考试用书。
1984-s0083,事业单位招聘,agree_empty,pending,False,0,[],[],,[],（二）本公告由儋州市教师招聘工作领导小组负责解释。
1984-s0084,事业单位招聘,agree_empty,pending,False,0,[],[],,[],（三）联系方式网上报名系统技术咨询电话：（0898）66738761、(0898)66502026(咨询时间：上午9：00—11:30，下午15:00-17:00。
1984-s0085,事业单位招聘,agree_empty,pending,False,0,[],[],,[],注：节假日期间不予咨询，敬请谅解。
1984-s0086,事业单位招聘,agree_empty,pending,False,0,[],[],,[],)监督电话：（0898）23334285附件：1．儋州市正德学校2023年公开招聘教师岗位表2．儋州市正德学校2023年公开招聘教师报名登记表3．承诺书4．同意报考证明5．思想品德鉴定意见儋州市教师招聘工作领导小组2023年7月21日附件列表：附件1：儋州市正德学校2023年公开招聘教师岗位表.doc附件2：儋州市正德学校2023年公开招聘教师报名登记表.doc附件3：承诺书.docx附件4：同意报考证明.docx附件5：思想品德鉴定意见.doc
1985-s0000,事业单位招聘,agree_empty,pending,False,0,[],[],,[],为加强三溪镇应急系统专职安全员队伍建设工作，现面向社会公开招聘三溪镇应急系统专职安全员1名（以下简称安全员）。
1985-s0001,事业单位招聘,span_mismatch,pending,True,1,拥护中国共产党/T,热爱社会主义/T | 遵纪守法/T | 品行端正/T | 服从工作安排/T,,拥护中国共产党的/T,现将有关事项公告如下：一、招聘条件（一）拥护中国共产党的领导，热爱社会主义，遵纪守法，品行端正，服从工作安排，身体健康，无违法违纪行为。
1985-s0002,事业单位招聘,span_mismatch,pending,True,0,大专/K,国家承认的大专及同等以上学历/K,,国家承认/S,（二）学历条件：具有国家承认的大专及同等以上学历。
1985-s0003,事业单位招聘,agree_empty,pending,False,0,[],[],,[],（三）年龄条件：年龄为18周岁-35周岁(截至发布公告日期)。
1985-s0004,事业单位招聘,agree_empty,pending,False,0,[],[],,[],（四）有下列情形之一者不得报考：1.在读的非应届普通高等院校毕业生，现役军人、机关事业单位见习期未满的在编在职（岗）人员。
1985-s0005,事业单位招聘,empty_mismatch,pending,True,0,审计/S,[],,[],2.因涉嫌违法违纪正在接受审计、信访核查、监察调查或者涉嫌犯罪，司法程序尚未终结的。
1985-s0006,事业单位招聘,agree_empty,pending,False,0,[],[],,[],3.受行政开除处分未满五年或其他行政处分正在处分期内的。
1985-s0007,事业单位招聘,agree_empty,pending,False,0,[],[],,[],4.近两年内在机关、事业单位招录（聘）考试、体检或考察中存在违纪行为的；
1985-s0008,事业单位招聘,agree_empty,pending,False,0,[],[],,[],近两年内在机关、事业单位招录（聘）考试违约的人员。
1985-s0009,事业单位招聘,agree_empty,pending,False,0,[],[],,[],5.被依法列为失信联合惩戒对象的。
1985-s0010,事业单位招聘,agree_empty,pending,False,0,[],[],,[],6.聘用后即构成回避关系的。
1985-s0011,事业单位招聘,agree_empty,pending,False,0,[],[],,规章规/K,7.法律、法规和规章规定不宜聘用的其他情形。
1985-s0012,事业单位招聘,agree_empty,pending,False,0,[],[],,[],二、招聘人数三溪镇应急系统专职安全员1名。
1985-s0013,事业单位招聘,agree_empty,pending,False,0,[],[],,[],三、招聘办法本次招聘坚持“公开、平等、竞争、择优”的原则，实行公开招聘，采取现场报名、资格审查、测评、体检、公示、录用等程序进行。
1985-s0014,事业单位招聘,agree_empty,pending,False,0,[],[],,[],(一)报名与资格审查1.报名地点：三溪镇人民政府三楼党建工作办公室。
1985-s0015,事业单位招聘,agree_empty,pending,False,0,[],[],,[],2.报名时间：2023年8月11日至8月17日（工作日），上午8:30-12:00，下午14:30-17:00。
1985-s0016,事业单位招聘,agree_empty,pending,False,0,[],[],,[],3.报名时需提供以下资料：(1)《乐昌市招录专职安全员报名表》（见附件，考生自行下载打印）；
1985-s0017,事业单位招聘,agree_empty,pending,False,0,[],[],,[],(2)本人有效身份证、户口簿、毕业证原件及复印件各一份（原件审核后退回）；
1985-s0018,事业单位招聘,agree_empty,pending,False,0,[],[],,[],(3)派出所开具的无犯罪证明；
1985-s0019,事业单位招聘,agree_empty,pending,False,0,[],[],,[],(4)本人近期小1寸免冠正面彩色相片2张。
1985-s0020,事业单位招聘,agree_empty,pending,False,0,[],[],,[],(二)考试办法经资格审查合格的报考者，统一参加测评。
1985-s0021,事业单位招聘,empty_mismatch,pending,True,0,面试/S | 实操/S,[],,实操）/S,考试分机试及面试，其中机试（实操）占50%，面试占50%，考试时间、地点另行通知。
1985-s0022,事业单位招聘,agree_empty,pending,False,0,[],[],,[],按照综合分数高低依次进入体检，体检标准按照《公务员录用体检通用标准(试行)》，体检医院收取体检费用由进入体检人员自行承担。
1985-s0023,事业单位招聘,agree_empty,pending,False,0,[],[],,执行/S,四、工资待遇和用工管理（一）公开招聘的镇应急系统专职安全员，待遇按我市应急系统专职安全员标准执行，由市财政负责。
1985-s0024,事业单位招聘,agree_empty,pending,False,0,[],[],,[],（二）采取合同制用工方式，招聘人员与镇政府签订劳动合同。
1985-s0025,事业单位招聘,agree_empty,pending,False,0,[],[],,[],五、公示与聘用(一)体检合格的，确定为拟聘用人选，在三溪镇政府一楼公示，公示期间，对拟聘用人选有异议的，可向镇党建办提出。
1985-s0026,事业单位招聘,agree_empty,pending,False,0,[],[],,[],投诉电话：0751-5813163。
1985-s0027,事业单位招聘,agree_empty,pending,False,0,[],[],,[],(二)公示后无异议的，按规定办理录用手续。
1985-s0028,事业单位招聘,agree_empty,pending,False,0,[],[],,[],六、其他事项本公告由三溪镇人民政府负责解释。
1985-s0029,事业单位招聘,agree_empty,pending,False,0,[],[],,[],附件：乐昌市招录专职安全员报名表乐昌市三溪镇人民政府2023年8月10日
1986-s0000,事业单位招聘,span_mismatch,pending,True,0,医学/K | 临床医学/K,重症医学科医师/K | 临床医学/K,,临床医学（/K,职位描述 岗位名称： 重症医学科医师岗位类型： 专技岗岗位计划： 2岗位条件： 临床医学（1002、1051）专业；
1986-s0001,事业单位招聘,span_mismatch,pending,True,0,博士/K | 研究生/K | 博士学位/K,博士研究生学历/K | 博士学位/K,,[],博士研究生学历、博士学位；
1986-s0002,事业单位招聘,span_mismatch,pending,True,0,资格证/K,医师资格证/K | 住院医师规范化培训合格证/K,,医师资格证/K | 住院/K,取得医师资格证、住院医师规范化培训合格证；
1986-s0003,事业单位招聘,agree_empty,pending,False,0,[],[],,[],年龄40周岁以下。
1986-s0004,事业单位招聘,agree_empty,pending,False,0,[],[],,博士学历和学位证/K,报名所需材料：身份证、博士学历和学位证书或就业推荐表、个人简历、执业资格证、职称证书 职位要求 专业要求 临床医学 最低学历 博士 工作年限 经验不限 职称要求 初级 工作地址 江西南昌市东湖区爱国路152号 查看地图
1987-s0000,事业单位招聘,agree_empty,pending,False,0,[],[],,终身学习的新/T,南通开放大学始建于1979年，是一所面向全体社会成员，举办中高等职业教育、远程开放教育，社区教育和社会培训，服务全民终身学习的新型高等学校，隶属于南通市人民政府。
1987-s0001,事业单位招聘,agree_empty,pending,False,0,[],[],,[],南通开放大学始建于1979年，是一所面向全体社会成员，举办中高等职业教育、远程开放教育，社区教育和社会培训，服务全民终身学习的新型高等学校，隶属于南通市人民政府。
1987-s0002,事业单位招聘,agree_empty,pending,False,0,[],[],,[],学校座落在江海交汇、人文荟萃的江苏省南通市。
1987-s0003,事业单位招聘,agree_empty,pending,False,0,[],[],,[],学校座落在江海交汇、人文荟萃的江苏省南通市。
1987-s0004,事业单位招聘,agree_empty,pending,False,0,[],[],,优秀适/T | 人才队伍，优化师/K,为更好地选拔优秀适岗人才，充实人才队伍，优化师资结构，南通开放大学现面向社会公开招聘高层次人才8人，根据《江苏省事业单位公开招聘人员办法》（苏办发【2020】9号）精神，现将有关事项公告如下： 一、招聘岗位 招聘岗位及各岗位招聘条件等详见《2023年南通开放大学公开招聘高层次人才岗位表》（附件1，以下简称《岗位表》）。
